docID,edinetCode,secCode,submitDateTime,periodStart,periodEnd,parentDocID
S10090I0,E01909,64070,2016-11-10 10:13,2016-07-01,2016-09-30,
S10090FN,E05688,38480,2016-11-10 10:14,2016-07-01,2016-09-30,
S1008YX5,E02561,80760,2016-11-10 10:14,2016-07-01,2016-09-30,
S10090R0,E01127,52320,2016-11-10 10:15,2016-07-01,2016-09-30,
S1008ZKS,E01499,61400,2016-11-10 10:16,2016-07-01,2016-09-30,
S10091CP,E26082,66190,2016-11-10 10:16,2016-07-01,2016-09-30,
S100907Y,E02408,79490,2016-11-10 10:17,2016-07-01,2016-09-30,
S1008ZLI,E00185,19380,2016-11-10 10:17,2016-07-01,2016-09-30,
S10090E1,E00815,41820,2016-11-10 10:17,2016-07-01,2016-09-30,
S1008YRD,E02818,75380,2016-11-10 10:19,2016-07-01,2016-09-30,
S10090MC,E04877,99280,2016-11-10 10:20,2016-07-01,2016-09-30,
S10090QY,E02786,99960,2016-11-10 10:21,2016-07-01,2016-09-30,
S10090GC,E01728,62650,2016-11-10 10:23,2016-07-01,2016-09-30,
S10090SK,E00926,88410,2016-11-10 10:23,2016-07-01,2016-09-30,
S10091EU,E02991,33860,2016-11-10 10:24,2016-07-01,2016-09-30,
S1008ZTE,E02265,77010,2016-11-10 10:25,2016-07-01,2016-09-30,
S10090F9,E01100,51220,2016-11-10 10:25,2016-07-01,2016-09-30,
S10090U8,E02836,74770,2016-11-10 10:27,2016-07-01,2016-09-30,
S1009188,E00850,42740,2016-11-10 10:27,2016-07-01,2016-09-30,
S100914F,E04959,46440,2016-11-10 10:28,2016-07-01,2016-09-30,
S1008YTZ,E00704,,2016-11-10 10:28,2016-07-01,2016-09-30,
S10090OU,E31103,60320,2016-11-10 10:28,2016-07-01,2016-09-30,
S1008ZC4,E25662,70220,2016-11-10 10:29,2016-07-01,2016-09-30,
S1008ZYU,E05110,,2016-11-10 10:31,2016-07-01,2016-09-30,
S100912N,E00344,13800,2016-11-10 10:32,2016-07-01,2016-09-30,
S10091DX,E01532,63010,2016-11-10 10:32,2016-07-01,2016-09-30,
S10091DG,E30126,14290,2016-11-10 10:33,2016-07-01,2016-09-30,
S1008ZSC,E02076,69270,2016-11-10 10:33,2016-07-01,2016-09-30,
S1008Z97,E00120,18520,2016-11-10 10:34,2016-07-01,2016-09-30,
S100912B,E01871,,2016-11-10 10:34,2016-07-01,2016-09-30,
S1008Z1F,E04478,48380,2016-11-10 10:38,2016-07-01,2016-09-30,
S10090DX,E04326,93550,2016-11-10 10:42,2016-07-01,2016-09-30,
S1008ZED,E04228,90290,2016-11-10 10:43,2016-07-01,2016-09-30,
S10091DH,E01210,53440,2016-11-10 10:45,2016-07-01,2016-09-30,
S1008ZVH,E03690,,2016-11-10 10:45,2016-07-01,2016-09-30,
S100919I,E03071,81300,2016-11-10 10:48,2016-07-01,2016-09-30,
S10090AD,E02474,49740,2016-11-10 10:52,2016-07-01,2016-09-30,
S10090H5,E01140,53020,2016-11-10 10:54,2016-07-01,2016-09-30,
S1008ZZS,E01651,63470,2016-11-10 10:54,2016-07-01,2016-09-30,
S10090HQ,E03324,76210,2016-11-10 10:55,2016-07-01,2016-09-30,
S100918Q,E02800,50150,2016-11-10 10:56,2016-07-01,2016-09-30,
S10090ZU,E03213,99690,2016-11-10 10:57,2016-07-01,2016-09-30,
S1009048,E00690,38950,2016-11-10 10:58,2016-07-01,2016-09-30,
S1009156,E02435,78850,2016-11-10 10:59,2016-07-01,2016-09-30,
S100900D,E02021,68940,2016-11-10 10:59,2016-07-01,2016-09-30,
S10090M3,E02427,79060,2016-11-10 11:00,2016-07-01,2016-09-30,
S10090FX,E05391,33190,2016-11-10 11:00,2016-07-01,2016-09-30,
S10090V9,E03938,88440,2016-11-10 11:00,2016-07-01,2016-09-30,
S10090U1,E00161,19760,2016-11-10 11:03,2016-07-01,2016-09-30,
S10090ZG,E01332,58010,2016-11-10 11:04,2016-07-01,2016-09-30,
S10090VX,E00714,39510,2016-11-10 11:04,2016-07-01,2016-09-30,
S10090WM,E04939,97830,2016-11-10 11:05,2016-07-01,2016-09-30,
S1008Z3M,E01912,66470,2016-11-10 11:06,2016-07-01,2016-09-30,
S1009001,E04982,46710,2016-11-10 11:08,2016-07-01,2016-09-30,
S10090AL,E03859,88040,2016-11-10 11:09,2016-07-01,2016-09-30,
S10091K2,E01043,,2016-11-10 11:11,2016-07-01,2016-09-30,
S100903D,E05616,,2016-11-10 11:12,2016-07-01,2016-09-30,
S10091I5,E01536,63310,2016-11-10 11:12,2016-07-01,2016-09-30,
S10091IN,E01984,67480,2016-11-10 11:15,2016-07-01,2016-09-30,
S10091JR,E03858,88030,2016-11-10 11:16,2016-07-01,2016-09-30,
S10091HH,E03366,27020,2016-11-10 11:17,2016-07-01,2016-09-30,
S10091KD,E24392,36390,2016-11-10 11:17,2016-07-01,2016-09-30,
S10090FZ,E03327,76250,2016-11-10 11:19,2016-07-01,2016-09-30,
S10090L4,E04505,95070,2016-11-10 11:21,2016-07-01,2016-09-30,
S10090VY,E05569,24790,2016-11-10 11:31,2016-07-01,2016-09-30,
S100915W,E05514,24540,2016-11-10 11:33,2016-07-01,2016-09-30,
S100910I,E00173,19600,2016-11-10 11:33,2016-07-01,2016-09-30,
S10090C6,E00167,18070,2016-11-10 11:34,2016-07-01,2016-09-30,
S10090WU,E00303,,2016-11-10 11:34,2016-07-01,2016-09-30,
S100917N,E00769,40440,2016-11-10 11:34,2016-07-01,2016-09-30,
S10090DR,E00624,,2016-11-10 11:36,2016-07-01,2016-09-30,
S10090IN,E05497,37750,2016-11-10 11:38,2016-07-01,2016-09-30,
S10091JA,E01290,,2016-11-10 11:39,2016-07-01,2016-09-30,
S1008YHS,E21799,93840,2016-11-10 11:40,2016-07-01,2016-09-30,
S10090KK,E02683,80230,2016-11-10 11:48,2016-07-01,2016-09-30,
S10090LZ,E02442,59560,2016-11-10 11:49,2016-07-01,2016-09-30,
S1008Z7O,E01488,61380,2016-11-10 11:50,2016-07-01,2016-09-30,
S10091IV,E00685,38910,2016-11-10 11:52,2016-07-01,2016-09-30,
S10091NW,E05045,47320,2016-11-10 12:00,2016-07-01,2016-09-30,
S10090ZK,E04934,97880,2016-11-10 12:02,2016-07-01,2016-09-30,
S10090MF,E01814,,2016-11-10 12:08,2016-07-01,2016-09-30,
S10090M2,E05134,,2016-11-10 12:09,2016-07-01,2016-09-30,
S10091N4,E27900,,2016-11-10 12:12,2016-07-01,2016-09-30,
S10090LE,E05065,17380,2016-11-10 12:17,2016-07-01,2016-09-30,
S1009130,E03174,,2016-11-10 12:20,2016-07-01,2016-09-30,
S10090BP,E30048,16630,2016-11-10 12:32,2016-07-01,2016-09-30,
S1008Y1S,E31344,78130,2016-11-10 12:37,2016-07-01,2016-09-30,
S100912Y,E04208,90580,2016-11-10 12:37,2016-07-01,2016-09-30,
S1008YN6,E02541,80380,2016-11-10 12:49,2016-07-01,2016-09-30,
S1008ZNR,E00021,57110,2016-11-10 12:51,2016-07-01,2016-09-30,
S100908C,E02368,,2016-11-10 12:54,2016-07-01,2016-09-30,
S10090E3,E03090,81630,2016-11-10 12:56,2016-07-01,2016-09-30,
S10090KA,E03513,30850,2016-11-10 12:57,2016-07-01,2016-09-30,
S10091Q3,E00640,78200,2016-11-10 12:59,2016-07-01,2016-09-30,
S10091CZ,E05471,37680,2016-11-10 13:03,2016-07-01,2016-09-30,
S1008ZUZ,E01400,59760,2016-11-10 13:04,2016-07-01,2016-09-30,
S10090CF,E05228,43160,2016-11-10 13:05,2016-07-01,2016-09-30,
S100907K,E00201,18690,2016-11-10 13:07,2016-07-01,2016-09-30,
S1008ZQ5,E30649,32990,2016-11-10 13:08,2016-07-01,2016-09-30,
S1008ZN3,E00601,81140,2016-11-10 13:08,2016-07-01,2016-09-30,
S10091IY,E00713,79230,2016-11-10 13:09,2016-07-01,2016-09-30,
S100908B,E02429,78950,2016-11-10 13:09,2016-07-01,2016-09-30,
S100914J,E00191,,2016-11-10 13:14,2016-07-01,2016-09-30,
S10090Y0,E02616,80460,2016-11-10 13:18,2016-07-01,2016-09-30,
S1008ZVO,E02696,82490,2016-11-10 13:19,2016-07-01,2016-09-30,
S10091S7,E02147,72420,2016-11-10 13:22,2016-07-01,2016-09-30,
S10091PQ,E00457,28970,2016-11-10 13:22,2016-07-01,2016-09-30,
S10091DY,E00273,17750,2016-11-10 13:22,2016-07-01,2016-09-30,
S10091S1,E02711,98490,2016-11-10 13:24,2016-07-01,2016-09-30,
S10090CA,E00768,40430,2016-11-10 13:33,2016-07-01,2016-09-30,
S10091TN,E04869,96580,2016-11-10 13:33,2016-07-01,2016-09-30,
S10091U0,E01244,54860,2016-11-10 13:34,2016-07-01,2016-09-30,
S10090OA,E01775,67550,2016-11-10 13:35,2016-07-01,2016-09-30,
S1008U3U,E03728,,2016-11-10 13:36,2016-07-01,2016-09-30,
S10091TS,E03945,88500,2016-11-10 13:36,2016-07-01,2016-09-30,
S10090PT,E00854,41860,2016-11-10 13:37,2016-07-01,2016-09-30,
S10091AI,E00513,28180,2016-11-10 13:38,2016-07-01,2016-09-30,
S1008ZLQ,E23288,31570,2016-11-10 13:39,2016-07-01,2016-09-30,
S1009154,E01261,54230,2016-11-10 13:41,2016-07-01,2016-09-30,
S10090XE,E01018,45400,2016-11-10 13:41,2016-07-01,2016-09-30,
S10090P2,E01003,41850,2016-11-10 13:42,2016-07-01,2016-09-30,
S10090PO,E01514,62010,2016-11-10 13:42,2016-07-01,2016-09-30,
S10090Z4,E01583,63900,2016-11-10 13:45,2016-07-01,2016-09-30,
S10090CU,E04603,96720,2016-11-10 13:45,2016-07-01,2016-09-30,
S10090VQ,E05355,,2016-11-10 13:48,2016-07-01,2016-09-30,
S10091D2,E01008,42120,2016-11-10 13:49,2016-07-01,2016-09-30,
S10090MD,E01913,64440,2016-11-10 13:52,2016-07-01,2016-09-30,
S100913I,E00836,42720,2016-11-10 13:55,2016-07-01,2016-09-30,
S10090VZ,E00277,17700,2016-11-10 14:07,2016-07-01,2016-09-30,
S10090P1,E02501,80070,2016-11-10 14:10,2016-07-01,2016-09-30,
S10090ZT,E00178,,2016-11-10 14:10,2016-07-01,2016-09-30,
S10090XB,E01151,53930,2016-11-10 14:13,2016-07-01,2016-09-30,
S10091YP,E31012,28830,2016-11-10 14:13,2016-07-01,2016-09-30,
S10090G7,E00069,18110,2016-11-10 14:17,2016-07-01,2016-09-30,
S1008ZRT,E02527,80700,2016-11-10 14:20,2016-07-01,2016-09-30,
S10090U9,E05238,88980,2016-11-10 14:20,2016-07-01,2016-09-30,
S1008YX4,E04817,97570,2016-11-10 14:22,2016-07-01,2016-09-30,
S10090Q4,E00994,35530,2016-11-10 14:23,2016-07-01,2016-09-30,
S100914I,E00547,32020,2016-11-10 14:23,2016-07-01,2016-09-30,
S10090HK,E05638,,2016-11-10 14:24,2016-07-01,2016-09-30,
S100910T,E04860,,2016-11-10 14:25,2016-07-01,2016-09-30,
S1009075,E04504,95040,2016-11-10 14:26,2016-07-01,2016-09-30,
S1008ZXB,E04148,90210,2016-11-10 14:26,2016-07-01,2016-09-30,
S10090U5,E04136,90120,2016-11-10 14:34,2016-07-01,2016-09-30,
S10090Y1,E04246,91270,2016-11-10 14:36,2016-07-01,2016-09-30,
S10090J3,E02947,27330,2016-11-10 14:46,2016-07-01,2016-09-30,
S100911P,E02900,76130,2016-11-10 14:52,2016-07-01,2016-09-30,
S1008Y7V,E04090,90050,2016-11-10 14:53,2016-07-01,2016-09-30,
S10090LI,E03821,,2016-11-10 14:54,2016-07-01,2016-09-30,
S100924C,E02682,80370,2016-11-10 14:54,2016-07-01,2016-09-30,
S100907A,E00941,45240,2016-11-10 14:54,2016-07-01,2016-09-30,
S100916H,E01793,67700,2016-11-10 14:55,2016-07-01,2016-09-30,
S10090T4,E04047,32540,2016-11-10 15:00,2016-07-01,2016-09-30,
S10090JW,E31970,34640,2016-11-10 15:00,2016-07-01,2016-09-30,
S100913F,E02693,82750,2016-11-10 15:01,2016-07-01,2016-09-30,
S10091QH,E04044,89990,2016-11-10 15:01,2016-07-01,2016-09-30,
S10091CY,E01876,66400,2016-11-10 15:01,2016-07-01,2016-09-30,
S10091QU,E31575,62390,2016-11-10 15:01,2016-07-01,2016-09-30,
S10091QA,E05599,24890,2016-11-10 15:02,2016-07-01,2016-09-30,
S1008XBR,E00811,41140,2016-11-10 15:03,2016-07-01,2016-09-30,
S100905M,E30443,90900,2016-11-10 15:04,2016-07-01,2016-09-30,
S10090L7,E00041,16620,2016-11-10 15:04,2016-07-01,2016-09-30,
S1008ZJ4,E02627,81050,2016-11-10 15:05,2016-07-01,2016-09-30,
S10090GA,E05432,37530,2016-11-10 15:05,2016-07-01,2016-09-30,
S10090RY,E00614,36040,2016-11-10 15:05,2016-07-01,2016-09-30,
S10091G0,E05624,21200,2016-11-10 15:05,2016-07-01,2016-09-30,
S10090JR,E07801,60980,2016-11-10 15:06,2016-07-01,2016-09-30,
S100914D,E01928,69260,2016-11-10 15:06,2016-07-01,2016-09-30,
S100902B,E01474,60160,2016-11-10 15:06,2016-07-01,2016-09-30,
S10090VB,E01862,68790,2016-11-10 15:06,2016-07-01,2016-09-30,
S10090MM,E00024,57060,2016-11-10 15:06,2016-07-01,2016-09-30,
S1008Y0Q,E05528,94230,2016-11-10 15:07,2016-07-01,2016-09-30,
S10090FS,E04476,94450,2016-11-10 15:07,2016-07-01,2016-09-30,
S10090SA,E01182,69710,2016-11-10 15:07,2016-07-01,2016-09-30,
S1008ZZT,E00783,40910,2016-11-10 15:08,2016-07-01,2016-09-30,
S1008ZMJ,E00149,19690,2016-11-10 15:08,2016-07-01,2016-09-30,
S10090HO,E01086,51080,2016-11-10 15:08,2016-07-01,2016-09-30,
S10090U2,E31030,60280,2016-11-10 15:08,2016-07-01,2016-09-30,
S1009195,E02216,72910,2016-11-10 15:08,2016-07-01,2016-09-30,
S100910M,E05712,21600,2016-11-10 15:09,2016-07-01,2016-09-30,
S10090CV,E05332,23590,2016-11-10 15:10,2016-07-01,2016-09-30,
S1008ZRN,E25678,45810,2016-11-10 15:10,2016-07-01,2016-09-30,
S10090ZV,E21258,62500,2016-11-10 15:10,2016-07-01,2016-09-30,
S1008U14,E31946,45950,2016-11-10 15:10,2016-07-01,2016-09-30,
S10090Q8,E00322,17210,2016-11-10 15:13,2016-07-01,2016-09-30,
S1008YYP,E01840,,2016-11-10 15:15,2016-07-01,2016-09-30,
S100926P,E04889,96400,2016-11-10 15:18,2016-07-01,2016-09-30,
S10090KP,E04239,91100,2016-11-10 15:18,2016-07-01,2016-09-30,
S1008ZQD,E00395,25030,2016-11-10 15:19,2016-07-01,2016-09-30,
S10090GL,E31560,77800,2016-11-10 15:21,2016-07-01,2016-09-30,
S100919N,E01103,42240,2016-11-10 15:22,2016-07-01,2016-09-30,
S100926R,E31925,14350,2016-11-10 15:23,2016-07-01,2016-09-30,
S10090W6,E03333,76380,2016-11-10 15:26,2016-07-01,2016-09-30,
S1009115,E02310,,2016-11-10 15:29,2016-07-01,2016-09-30,
S10090XL,E02938,27080,2016-11-10 15:29,2016-07-01,2016-09-30,
S1009056,E02806,74430,2016-11-10 15:29,2016-07-01,2016-09-30,
S100925Y,E00577,35260,2016-11-10 15:30,2016-07-01,2016-09-30,
S10090W4,E26712,,2016-11-10 15:31,2016-07-01,2016-09-30,
S100918T,E01446,59870,2016-11-10 15:31,2016-07-01,2016-09-30,
S100929Q,E02899,,2016-11-10 15:33,2016-07-01,2016-09-30,
S10091EK,E03400,27520,2016-11-10 15:34,2016-07-01,2016-09-30,
S1009286,E26869,93860,2016-11-10 15:35,2016-07-01,2016-09-30,
S100912M,E22663,21930,2016-11-10 15:36,2016-07-01,2016-09-30,
S10090PP,E04806,85950,2016-11-10 15:36,2016-07-01,2016-09-30,
S10090KB,E00090,18080,2016-11-10 15:36,2016-07-01,2016-09-30,
S10090PS,E05657,21360,2016-11-10 15:37,2016-07-01,2016-09-30,
S1008ZW2,E01729,61570,2016-11-10 15:37,2016-07-01,2016-09-30,
S1008ZW6,E05282,43560,2016-11-10 15:39,2016-07-01,2016-09-30,
S100910Z,E05017,47090,2016-11-10 15:41,2016-07-01,2016-09-30,
S100913C,E00454,20550,2016-11-10 15:42,2016-07-01,2016-09-30,
S10091Y1,E04806,85950,2016-11-10 15:42,,,S1007T8R
S10091SZ,E01671,64110,2016-11-10 15:42,2016-07-01,2016-09-30,
S10091LC,E02498,80020,2016-11-10 15:43,2016-07-01,2016-09-30,
S10091WH,E01794,,2016-11-10 15:43,2016-07-01,2016-09-30,
S1009218,E04806,85950,2016-11-10 15:44,,,S1008CYB
S10091BV,E01496,61350,2016-11-10 15:46,2016-07-01,2016-09-30,
S1008YFD,E04502,95020,2016-11-10 15:46,2016-07-01,2016-09-30,
S1008ZG9,E02248,72080,2016-11-10 15:50,2016-07-01,2016-09-30,
S1008YN5,E00302,17390,2016-11-10 15:51,2016-07-01,2016-09-30,
S10091L3,E01753,65840,2016-11-10 15:51,2016-07-01,2016-09-30,
S10090ZJ,E03519,30880,2016-11-10 15:56,,,S10057NH
S100924Z,E04069,32420,2016-11-10 15:58,2016-07-01,2016-09-30,
S10090CM,E01469,60130,2016-11-10 16:00,2016-07-01,2016-09-30,
S10091QR,E30053,60810,2016-11-10 16:00,2016-07-01,2016-09-30,
S10091H4,E05093,,2016-11-10 16:00,2016-07-01,2016-09-30,
S10090BM,E00792,40880,2016-11-10 16:01,2016-07-01,2016-09-30,
S10090NY,E04473,94240,2016-11-10 16:02,2016-07-01,2016-09-30,
S100906R,E32486,34740,2016-11-10 16:03,2016-07-01,2016-09-30,
S10091PW,E26327,71570,2016-11-10 16:04,2016-07-01,2016-09-30,
S10090X6,E31089,60310,2016-11-10 16:05,2016-06-01,2016-09-30,
S10092CU,E01230,72310,2016-11-10 16:08,2016-07-01,2016-09-30,
S10092CI,E04815,97530,2016-11-10 16:08,2016-07-01,2016-09-30,
S10090SY,E01437,59840,2016-11-10 16:08,2016-07-01,2016-09-30,
S100913B,E02143,72020,2016-11-10 16:09,2016-07-01,2016-09-30,
S10092D6,E00396,25310,2016-11-10 16:11,2016-07-01,2016-09-30,
S10090H8,E04159,90820,2016-11-10 16:14,2016-07-01,2016-09-30,
S10090Y7,E04235,91010,2016-11-10 16:14,2016-07-01,2016-09-30,
S1008ZRL,E27506,60740,2016-11-10 16:23,2016-07-01,2016-09-30,
S1008Z82,E00390,33460,2016-11-10 16:30,,,S1007VM5
S100915R,E03405,27630,2016-11-10 16:31,2016-07-01,2016-09-30,
S1008ZZC,E00390,33460,2016-11-10 16:35,2016-07-01,2016-09-30,
S1008Z4A,E05080,47550,2016-11-10 16:37,2016-07-01,2016-09-30,
S1009197,E02213,72110,2016-11-10 16:37,2016-07-01,2016-09-30,
S100910P,E05647,43440,2016-11-10 16:39,2016-07-01,2016-09-30,
S100924V,E05391,33190,2016-11-10 16:47,,,S10090FX
S10092H2,E03740,87830,2016-11-10 16:49,2016-04-01,2016-09-30,
S100926U,E05391,33190,2016-11-10 16:55,,,S100697C
S10091EP,E31632,50210,2016-11-10 17:01,2016-07-01,2016-09-30,
S10091HI,E21955,34430,2016-11-11 09:00,2016-07-01,2016-09-30,
S10091UR,E01441,59730,2016-11-11 09:00,2016-07-01,2016-09-30,
S1008VYJ,E01337,58070,2016-11-11 09:00,2016-07-01,2016-09-30,
S100916V,E00484,28140,2016-11-11 09:00,2016-07-01,2016-09-30,
S10091HZ,E03076,81350,2016-11-11 09:00,2016-07-01,2016-09-30,
S10090NR,E02854,,2016-11-11 09:00,2016-07-01,2016-09-30,
S10092IN,E02678,81590,2016-11-11 09:00,2016-07-01,2016-09-30,
S10091VA,E05430,,2016-11-11 09:00,2016-07-01,2016-09-30,
S10091J6,E02759,99290,2016-11-11 09:00,2016-07-01,2016-09-30,
S10092BQ,E02691,82830,2016-11-11 09:00,2016-07-01,2016-09-30,
S10090H7,E01644,72550,2016-11-11 09:00,2016-07-01,2016-09-30,
S10091VH,E01169,52730,2016-11-11 09:00,2016-07-01,2016-09-30,
S10090UK,E00884,44710,2016-11-11 09:01,,,S1008CTK
S10090JX,E02353,,2016-11-11 09:01,2016-07-01,2016-09-30,
S1008XM6,E02588,80250,2016-11-11 09:01,2016-07-01,2016-09-30,
S1008W71,E03296,75640,2016-11-11 09:01,2016-07-01,2016-09-30,
S10090K2,E02666,81440,2016-11-11 09:01,2016-07-01,2016-09-30,
S10092IT,E03788,87070,2016-11-11 09:02,2016-07-01,2016-09-30,
S1008Z4Z,E00770,40450,2016-11-11 09:02,2016-07-01,2016-09-30,
S100918U,E00986,45700,2016-11-11 09:02,2016-07-01,2016-09-30,
S100903H,E27046,32610,2016-11-11 09:02,2016-07-01,2016-09-30,
S1008ZIW,E01096,51420,2016-11-11 09:02,2016-07-01,2016-09-30,
S1009265,E04749,,2016-11-11 09:02,2016-07-01,2016-09-30,
S1009296,E00988,49010,2016-11-11 09:02,2016-07-01,2016-09-30,
S1008ZI8,E22024,45760,2016-11-11 09:02,2016-07-01,2016-09-30,
S1008XMZ,E01249,,2016-11-11 09:03,2016-07-01,2016-09-30,
S10091XP,E00439,20530,2016-11-11 09:03,2016-07-01,2016-09-30,
S100917E,E00461,28750,2016-11-11 09:03,2016-07-01,2016-09-30,
S10091KH,E00991,49120,2016-11-11 09:03,2016-07-01,2016-09-30,
S10090PV,E04209,90570,2016-11-11 09:03,2016-07-01,2016-09-30,
S10091CU,E01131,53550,2016-11-11 09:03,2016-07-01,2016-09-30,
S100900B,E03299,75710,2016-11-11 09:03,2016-07-01,2016-09-30,
S10090X4,E00469,28990,2016-11-11 09:03,2016-07-01,2016-09-30,
S10091JP,E01971,68170,2016-11-11 09:03,2016-07-01,2016-09-30,
S1009261,E01593,72590,2016-11-11 09:03,2016-07-01,2016-09-30,
S1008ZG4,E05438,84240,2016-11-11 09:04,2016-07-01,2016-09-30,
S1008YPI,E03330,76340,2016-11-11 09:04,2016-07-01,2016-09-30,
S10090BA,E04944,97800,2016-11-11 09:04,2016-07-01,2016-09-30,
S1008ZMN,E27530,62480,2016-11-11 09:04,2016-07-01,2016-09-30,
S1009234,E00008,13790,2016-11-11 09:04,2016-07-01,2016-09-30,
S1008YQC,E05011,47050,2016-11-11 09:04,2016-07-01,2016-09-30,
S1008ZKK,E05059,47390,2016-11-11 09:04,2016-07-01,2016-09-30,
S10090GZ,E00279,17680,2016-11-11 09:05,2016-07-01,2016-09-30,
S10090IS,E02058,67850,2016-11-11 09:05,2016-07-01,2016-09-30,
S1008Z0P,E02791,74130,2016-11-11 09:05,2016-07-01,2016-09-30,
S10091IF,E00945,45280,2016-11-11 09:05,2016-07-01,2016-09-30,
S1008RPP,E01774,67540,2016-11-11 09:05,2016-07-01,2016-09-30,
S1008ZUO,E00762,40250,2016-11-11 09:05,2016-07-01,2016-09-30,
S1008ZPK,E00780,40780,2016-11-11 09:06,2016-07-01,2016-09-30,
S1008Y4I,E01235,54100,2016-11-11 09:06,2016-07-01,2016-09-30,
S1008X23,E04285,93030,2016-11-11 09:07,2016-07-01,2016-09-30,
S10091CG,E01539,63350,2016-11-11 09:07,2016-07-01,2016-09-30,
S10092DL,E02505,80150,2016-11-11 09:07,2016-07-01,2016-09-30,
S1008ZXX,E05576,24810,2016-11-11 09:07,2016-07-01,2016-09-30,
S10090LD,E05274,43500,2016-11-11 09:07,2016-07-01,2016-09-30,
S1008YEC,E01058,49940,2016-11-11 09:07,2016-07-01,2016-09-30,
S10092H1,E03269,75090,2016-11-11 09:07,2016-07-01,2016-09-30,
S1008ZM8,E04287,93060,2016-11-11 09:07,2016-07-01,2016-09-30,
S10091GZ,E03784,87060,2016-11-11 09:07,2016-07-01,2016-09-30,
S100919A,E03756,86090,2016-11-11 09:07,2016-07-01,2016-09-30,
S10092H0,E00860,49550,2016-11-11 09:08,2016-07-01,2016-09-30,
S1008YR3,E03432,33170,2016-11-11 09:08,2016-07-01,2016-09-30,
S10092RE,E02645,81180,2016-11-11 09:08,2016-07-01,2016-09-30,
S10091SA,E00531,31110,2016-11-11 09:08,2016-07-01,2016-09-30,
S10090D9,E30929,60990,2016-11-11 09:08,2016-07-01,2016-09-30,
S100920I,E02307,68590,2016-11-11 09:08,2016-07-01,2016-09-30,
S1008ZX6,E01850,68200,2016-11-11 09:08,2016-07-01,2016-09-30,
S10092BV,E04005,,2016-11-11 09:09,2016-07-01,2016-09-30,
S1008YS0,E05001,46900,2016-11-11 09:09,2016-07-01,2016-09-30,
S10091PO,E01350,58190,2016-11-11 09:09,2016-07-01,2016-09-30,
S10091XB,E01721,64020,2016-11-11 09:09,2016-07-01,2016-09-30,
S10091RX,E00181,19390,2016-11-11 09:09,2016-07-01,2016-09-30,
S1008XL3,E02491,34390,2016-11-11 09:09,2016-07-01,2016-09-30,
S10091OI,E00900,46190,2016-11-11 09:09,2016-07-01,2016-09-30,
S10092J7,E03772,86240,2016-11-11 09:09,2016-07-01,2016-09-30,
S1008XAB,E01683,64880,2016-11-11 09:10,2016-07-01,2016-09-30,
S1009088,E00804,44620,2016-11-11 09:10,2016-07-01,2016-09-30,
S1008Z83,E04523,95360,2016-11-11 09:11,2016-07-01,2016-09-30,
S100923D,E02959,,2016-11-11 09:11,2016-07-01,2016-09-30,
S10091SC,E01954,69640,2016-11-11 09:11,2016-07-01,2016-09-30,
S100913G,E02039,68740,2016-11-11 09:11,2016-07-01,2016-09-30,
S10092U7,E04334,90750,2016-11-11 09:11,2016-07-01,2016-09-30,
S10091BM,E01280,56590,2016-11-11 09:11,2016-07-01,2016-09-30,
S10091AS,E01991,69200,2016-11-11 09:11,2016-07-01,2016-09-30,
S1008ZPS,E04576,,2016-11-11 09:11,2016-07-01,2016-09-30,
S10091YY,E00196,18990,2016-11-11 09:11,2016-07-01,2016-09-30,
S1008ZOX,E02035,68810,2016-11-11 09:12,2016-07-01,2016-09-30,
S10091QZ,E03763,87080,2016-11-11 09:12,2016-07-01,2016-09-30,
S1008WX0,E02163,72610,2016-11-11 09:12,2016-07-01,2016-09-30,
S1009081,E01338,58090,2016-11-11 09:12,2016-07-01,2016-09-30,
S10091F3,E01979,69410,2016-11-11 09:12,2016-07-01,2016-09-30,
S100915M,E31878,39230,2016-11-11 09:13,2016-07-01,2016-09-30,
S10090ZB,E00387,22220,2016-11-11 09:13,2016-07-01,2016-09-30,
S100917M,E02823,74610,2016-11-11 09:13,2016-07-01,2016-09-30,
S10092LG,E01113,51850,2016-11-11 09:13,2016-07-01,2016-09-30,
S10091C7,E04955,46420,2016-11-11 09:13,2016-07-01,2016-09-30,
S10091AO,E00559,33020,2016-11-11 09:13,2016-07-01,2016-09-30,
S10091JI,E00480,29070,2016-11-11 09:13,2016-07-01,2016-09-30,
S10092VE,E00382,22180,2016-11-11 09:13,2016-07-01,2016-09-30,
S10090OL,E04289,93100,2016-11-11 09:13,2016-07-01,2016-09-30,
S10091GT,E04932,97910,2016-11-11 09:14,2016-07-01,2016-09-30,
S1008ZQ3,E02840,74830,2016-11-11 09:14,2016-07-01,2016-09-30,
S1008ZA0,E05173,48320,2016-11-11 09:14,2016-07-01,2016-09-30,
S1008XR8,E01921,68530,2016-11-11 09:14,2016-07-01,2016-09-30,
S100923M,E02415,79430,2016-11-11 09:15,2016-07-01,2016-09-30,
S10092RM,E00902,41160,2016-11-11 09:15,2016-07-01,2016-09-30,
S100918L,E00478,28130,2016-11-11 09:15,2016-07-01,2016-09-30,
S10092GO,E05322,23490,2016-11-11 09:15,2016-07-01,2016-09-30,
S100909H,E03398,27530,2016-11-11 09:15,2016-07-01,2016-09-30,
S1009255,E03332,76370,2016-11-11 09:15,2016-06-01,2016-09-30,
